ts_ms,seq,prev_seq,book_side,price,size,type
1766200208519,501512587988,0,ask,88185.30,0,delta
1766200208519,501512587988,0,ask,88186.80,0.021,delta
1766200208519,501512587988,0,ask,88187.40,0.001,delta
1766200208539,501512588190,0,ask,88185.10,0.051,delta
1766200208539,501512588190,0,ask,88185.20,0,delta
1766200208539,501512588190,0,ask,88190.90,0.012,delta
1766200208579,501512588572,0,bid,88175.20,1.167,delta
1766200208599,501512588783,0,bid,88168.70,0.011,delta
1766200208619,501512588970,0,bid,88179.30,0.001,delta
1766200208619,501512588970,0,ask,88185.00,0.014,delta
1766200208619,501512588970,0,ask,88185.10,0.046,delta
1766200208639,501512589212,0,bid,88175.20,1.147,delta
1766200208639,501512589212,0,bid,88174.20,0.297,delta
1766200208639,501512589212,0,ask,88184.90,0.005,delta
1766200208639,501512589212,0,ask,88185.00,0.009,delta
1766200208639,501512589212,0,ask,88190.90,0,delta
1766200208659,501512589391,0,bid,88179.90,4.485,delta
1766200208659,501512589391,0,bid,88174.40,0.992,delta
1766200208719,501512590027,0,bid,88175.10,3.776,delta
1766200208719,501512590027,0,bid,88174.30,0,delta
1766200208719,501512590027,0,bid,88173.10,0,delta
1766200208719,501512590027,0,bid,88172.60,0.005,delta
1766200208719,501512590027,0,bid,88168.40,0.005,delta
1766200208739,501512590219,0,bid,88175.40,0.002,delta
1766200208739,501512590219,0,bid,88175.30,0.077,delta
1766200208739,501512590219,0,bid,88175.10,3.774,delta
1766200208739,501512590219,0,bid,88174.30,0.002,delta
1766200208739,501512590219,0,bid,88168.50,0,delta
1766200208739,501512590219,0,bid,88168.40,0,delta
1766200208879,501512591574,0,bid,88179.90,5.135,delta
1766200208879,501512591574,0,bid,88175.20,1.167,delta
1766200208879,501512591574,0,ask,88189.10,0.004,delta
1766200208919,501512592000,0,bid,88173.10,0.005,delta
1766200208919,501512592000,0,bid,88172.60,0,delta
1766200208919,501512592000,0,ask,88184.90,0,delta
1766200208919,501512592000,0,ask,88185.10,0.051,delta
1766200208919,501512592000,0,ask,88189.20,0.762,delta
1766200208919,501512592000,0,ask,88190.90,0.012,delta
1766200208939,501512592157,0,bid,88175.10,3.776,delta
1766200208939,501512592157,0,bid,88174.30,0,delta
1766200208939,501512592157,0,bid,88168.50,0.004,delta
1766200208939,501512592157,0,ask,88185.00,0.014,delta
1766200208939,501512592157,0,ask,88185.10,0.046,delta
1766200208959,501512592352,0,bid,88175.10,3.774,delta
1766200208959,501512592352,0,bid,88174.30,0.002,delta
1766200208959,501512592352,0,bid,88168.50,0,delta
1766200208959,501512592352,0,ask,88185.00,0.009,delta
1766200208959,501512592352,0,ask,88185.30,0.005,delta
1766200208959,501512592352,0,ask,88186.80,0.016,delta
1766200208959,501512592352,0,ask,88187.20,0.005,delta
1766200208959,501512592352,0,ask,88190.80,0,delta
1766200208959,501512592352,0,ask,88190.90,0,delta
1766200208979,501512592506,0,bid,88175.30,0.057,delta
1766200208999,501512592678,0,bid,88173.10,0,delta
1766200208999,501512592678,0,bid,88171.90,0.005,delta
1766200208999,501512592678,0,ask,88184.00,0.006,delta
1766200208999,501512592678,0,ask,88185.30,0,delta
1766200208999,501512592678,0,ask,88185.70,0.005,delta
1766200208999,501512592678,0,ask,88187.20,0,delta
1766200208999,501512592678,0,ask,88188.80,0.165,delta
1766200208999,501512592678,0,ask,88190.80,0.007,delta
1766200209019,501512592906,0,bid,88175.00,0.002,delta
1766200209019,501512592906,0,bid,88174.30,0,delta
1766200209019,501512592906,0,ask,88184.00,0.001,delta
1766200209019,501512592906,0,ask,88184.20,0.005,delta
1766200209019,501512592906,0,ask,88185.10,0.079,delta
1766200209019,501512592906,0,ask,88185.70,0,delta
1766200209019,501512592906,0,ask,88186.20,0.005,delta
1766200209019,501512592906,0,ask,88190.80,0,delta
1766200209039,501512593083,0,ask,88184.20,0,delta
1766200209039,501512593083,0,ask,88184.40,0.005,delta
1766200209059,501512593240,0,bid,88175.00,0,delta
1766200209059,501512593240,0,bid,88174.30,0.002,delta
1766200209059,501512593240,0,bid,88173.10,0.005,delta
1766200209059,501512593240,0,bid,88171.90,0,delta
1766200209059,501512593240,0,ask,88184.40,0,delta
1766200209059,501512593240,0,ask,88185.70,0.005,delta
1766200209059,501512593240,0,ask,88186.20,0,delta
1766200209059,501512593240,0,ask,88187.40,0.006,delta
1766200209059,501512593240,0,ask,88190.80,0.007,delta
1766200209079,501512593425,0,bid,88179.90,4.481,delta
1766200209079,501512593425,0,bid,88177.90,0.001,delta
1766200209079,501512593425,0,ask,88180.00,0.044,delta
1766200209079,501512593425,0,ask,88190.60,0.009,delta
1766200209099,501512593587,0,bid,88173.10,0,delta
1766200209099,501512593587,0,bid,88172.60,0.005,delta
1766200209099,501512593587,0,ask,88187.40,0.001,delta
1766200209099,501512593587,0,ask,88188.50,0.004,delta
1766200209099,501512593587,0,ask,88188.60,0.033,delta
1766200209099,501512593587,0,ask,88188.70,0.032,delta
1766200209099,501512593587,0,ask,88190.80,0,delta
1766200209119,501512593766,0,bid,88173.20,0.005,delta
1766200209119,501512593766,0,bid,88172.60,0,delta
1766200209119,501512593766,0,ask,88185.50,0.006,delta
1766200209119,501512593766,0,ask,88185.70,0,delta
1766200209119,501512593766,0,ask,88187.30,0.009,delta
1766200209119,501512593766,0,ask,88190.80,0.007,delta
1766200209139,501512593964,0,bid,88173.20,0,delta
1766200209139,501512593964,0,bid,88168.50,0.004,delta
1766200209139,501512593964,0,ask,88185.00,0.014,delta
1766200209139,501512593964,0,ask,88185.50,0.001,delta
1766200209139,501512593964,0,ask,88186.70,0.021,delta
1766200209139,501512593964,0,ask,88187.30,0.004,delta
1766200209159,501512594187,0,bid,88175.20,1.147,delta
1766200209159,501512594187,0,bid,88173.00,0.006,delta
1766200209159,501512594187,0,ask,88185.00,0.009,delta
1766200209159,501512594187,0,ask,88185.10,0.084,delta
1766200209179,501512594345,0,bid,88175.20,1.167,delta
1766200209219,501512594792,0,bid,88179.90,4.427,delta
1766200209219,501512594792,0,bid,88174.00,0.001,delta
1766200209219,501512594792,0,bid,88173.00,0.001,delta
1766200209219,501512594792,0,ask,88180.00,0.743,delta
1766200209219,501512594792,0,ask,88184.40,0.005,delta
1766200209219,501512594792,0,ask,88185.10,0.079,delta
1766200209219,501512594792,0,ask,88186.20,0.005,delta
1766200209219,501512594792,0,ask,88186.70,0.016,delta
1766200209219,501512594792,0,ask,88189.00,0.106,delta
1766200209219,501512594792,0,ask,88190.70,0,delta
1766200209219,501512594792,0,ask,88190.80,0,delta
1766200209239,501512594924,0,bid,88175.50,0.002,delta
1766200209239,501512594924,0,bid,88175.20,1.147,delta
1766200209239,501512594924,0,bid,88172.50,0.006,delta
1766200209239,501512594924,0,ask,88184.40,0,delta
1766200209239,501512594924,0,ask,88184.50,0.005,delta
1766200209239,501512594924,0,ask,88185.10,0.125,delta
1766200209259,501512595010,0,bid,88171.10,3.923,delta
1766200209259,501512595010,0,ask,88184.50,0,delta
1766200209259,501512595010,0,ask,88184.60,0.009,delta
1766200209259,501512595010,0,ask,88190.70,0.057,delta
1766200209279,501512595078,0,bid,88174.40,0,delta
1766200209279,501512595078,0,bid,88168.40,0.005,delta
1766200209279,501512595078,0,ask,88189.40,0.018,delta
1766200209299,501512595116,0,bid,88175.30,0.077,delta
1766200209299,501512595116,0,ask,88184.60,0.004,delta
1766200209299,501512595116,0,ask,88184.80,0.006,delta
1766200209299,501512595116,0,ask,88186.20,0,delta
1766200209299,501512595116,0,ask,88186.60,0.005,delta
1766200209319,501512595209,0,ask,88184.70,0.005,delta
1766200209319,501512595209,0,ask,88184.80,0.001,delta
1766200209319,501512595209,0,ask,88190.70,0,delta
1766200209340,501512595281,0,bid,88175.50,0.001,delta
1766200209340,501512595281,0,bid,88173.90,0.016,delta
1766200209359,501512595386,0,bid,88174.30,0,delta
1766200209359,501512595386,0,bid,88172.50,0.001,delta
1766200209359,501512595386,0,bid,88171.90,0.005,delta
1766200209359,501512595386,0,bid,88171.10,3.703,delta
1766200209359,501512595386,0,bid,88171.00,0.004,delta
1766200209359,501512595386,0,ask,88184.00,0.006,delta
1766200209359,501512595386,0,ask,88184.70,0,delta
1766200209359,501512595386,0,ask,88185.70,0.005,delta
1766200209359,501512595386,0,ask,88186.60,0,delta
1766200209359,501512595386,0,ask,88188.80,0.015,delta
1766200209359,501512595386,0,ask,88190.70,0.057,delta
1766200209379,501512595588,0,bid,88171.20,0.068,delta
1766200209379,501512595588,0,ask,88180.00,0.769,delta
1766200209379,501512595588,0,ask,88184.00,0.001,delta
1766200209379,501512595588,0,ask,88184.10,0.005,delta
1766200209379,501512595588,0,ask,88185.10,0.079,delta
1766200209379,501512595588,0,ask,88190.70,0,delta
1766200209399,501512595638,0,ask,88180.00,0.787,delta
1766200209419,501512595762,0,ask,88184.00,0.006,delta
1766200209419,501512595762,0,ask,88184.10,0,delta
1766200209419,501512595762,0,ask,88190.70,0.057,delta
1766200209439,501512595843,0,bid,88175.00,0.002,delta
1766200209439,501512595843,0,bid,88171.00,0.002,delta
1766200209439,501512595843,0,bid,88168.40,0,delta
1766200209439,501512595843,0,ask,88184.00,0.001,delta
1766200209439,501512595843,0,ask,88184.10,0.005,delta
1766200209439,501512595843,0,ask,88190.70,0,delta
1766200209479,501512595958,0,bid,88175.30,0.057,delta
1766200209479,501512595958,0,bid,88172.60,0.005,delta
1766200209479,501512595958,0,bid,88171.90,0,delta
1766200209479,501512595958,0,ask,88180.00,0.743,delta
1766200209479,501512595958,0,ask,88184.10,0,delta
1766200209479,501512595958,0,ask,88184.90,0.005,delta
1766200209479,501512595958,0,ask,88185.70,0,delta
1766200209479,501512595958,0,ask,88186.60,0.005,delta
1766200209499,501512596046,0,bid,88175.00,0,delta
1766200209499,501512596046,0,bid,88171.10,3.705,delta
1766200209499,501512596046,0,bid,88168.40,0.005,delta
1766200209499,501512596046,0,ask,88184.90,0,delta
1766200209499,501512596046,0,ask,88185.00,0.014,delta
1766200209499,501512596046,0,ask,88190.70,0.057,delta
1766200209559,501512596472,0,bid,88175.50,0.002,delta
1766200209559,501512596472,0,bid,88175.00,0.002,delta
1766200209559,501512596472,0,bid,88173.10,0.005,delta
1766200209559,501512596472,0,bid,88172.60,0,delta
1766200209559,501512596472,0,bid,88171.20,0.048,delta
1766200209559,501512596472,0,bid,88171.10,3.703,delta
1766200209559,501512596472,0,bid,88168.40,0,delta
1766200209559,501512596472,0,ask,88180.00,0.044,delta
1766200209559,501512596472,0,ask,88185.00,0.009,delta
1766200209559,501512596472,0,ask,88185.60,0.005,delta
1766200209559,501512596472,0,ask,88186.60,0,delta
1766200209559,501512596472,0,ask,88187.20,0.005,delta
1766200209559,501512596472,0,ask,88188.50,0,delta
1766200209559,501512596472,0,ask,88188.60,0.029,delta
1766200209559,501512596472,0,ask,88188.70,0.028,delta
1766200209579,501512596706,0,bid,88175.30,0.077,delta
1766200209579,501512596706,0,bid,88175.00,0,delta
1766200209579,501512596706,0,bid,88171.10,3.705,delta
1766200209579,501512596706,0,bid,88168.40,0.005,delta
1766200209579,501512596706,0,ask,88188.90,0.026,delta
1766200209579,501512596706,0,ask,88190.70,0,delta
1766200209599,501512596920,0,ask,88185.40,0.005,delta
1766200209599,501512596920,0,ask,88185.60,0,delta
1766200209619,501512597142,0,bid,88175.00,0.002,delta
1766200209619,501512597142,0,bid,88171.10,3.703,delta
1766200209619,501512597142,0,bid,88168.40,0,delta
1766200209639,501512597400,0,bid,88175.00,0,delta
1766200209639,501512597400,0,bid,88171.10,3.705,delta
1766200209639,501512597400,0,bid,88168.40,0.005,delta
1766200209659,501512597658,0,bid,88179.90,4.470,delta
1766200209659,501512597658,0,ask,88183.90,0.004,delta
1766200209659,501512597658,0,ask,88186.70,0,delta
1766200209659,501512597658,0,ask,88189.00,0.004,delta
1766200209659,501512597658,0,ask,88190.70,0.057,delta
1766200209679,501512597752,0,bid,88179.90,4.473,delta
1766200209679,501512597752,0,ask,88185.40,0,delta
1766200209679,501512597752,0,ask,88185.60,0.005,delta
1766200209719,501512598250,0,ask,88187.20,0,delta
1766200209719,501512598250,0,ask,88187.40,0.006,delta
1766200209719,501512598250,0,ask,88190.80,0.007,delta
1766200209739,501512598457,0,bid,88175.00,0.002,delta
1766200209739,501512598457,0,bid,88171.50,0.067,delta
1766200209739,501512598457,0,bid,88171.10,3.703,delta
1766200209739,501512598457,0,bid,88168.40,0,delta
1766200209739,501512598457,0,ask,88185.50,0.006,delta
1766200209739,501512598457,0,ask,88185.60,0,delta
1766200209739,501512598457,0,ask,88190.90,0.012,delta
1766200209759,501512598642,0,bid,88175.00,0,delta
1766200209759,501512598642,0,bid,88171.30,0.002,delta
1766200209819,501512599232,0,bid,88179.90,4.430,delta
1766200209819,501512599232,0,bid,88171.50,0.047,delta
1766200209819,501512599232,0,bid,88171.10,3.923,delta
1766200209819,501512599232,0,ask,88185.30,0.005,delta
1766200209819,501512599232,0,ask,88185.50,0.001,delta
1766200209819,501512599232,0,ask,88188.80,0.165,delta
1766200209819,501512599232,0,ask,88190.90,0,delta
1766200209839,501512599406,0,bid,88179.90,4.473,delta
1766200209839,501512599406,0,bid,88175.30,0.057,delta
1766200209859,501512599581,0,bid,88179.90,4.430,delta
1766200209879,501512599769,0,bid,88175.30,0.077,delta
1766200209899,501512599959,0,bid,88177.80,0.100,delta
1766200209899,501512599959,0,bid,88175.00,0.003,delta
1766200209899,501512599959,0,bid,88171.30,0,delta
1766200209919,501512600174,0,bid,88175.00,0.001,delta
1766200209919,501512600174,0,bid,88171.30,0.002,delta
1766200209919,501512600174,0,bid,88168.50,0,delta
1766200209919,501512600174,0,ask,88185.20,0.005,delta
1766200209919,501512600174,0,ask,88185.30,0,delta
1766200210059,501512601209,0,ask,88185.20,0,delta
1766200210059,501512601209,0,ask,88185.30,0.005,delta
1766200210119,501512601692,0,bid,88171.30,0,delta
1766200210119,501512601692,0,bid,88171.10,3.925,delta
1766200210119,501512601692,0,bid,88168.50,0.004,delta
1766200210119,501512601692,0,ask,88185.20,0.005,delta
1766200210119,501512601692,0,ask,88185.30,0,delta
1766200210159,501512602028,0,bid,88179.90,4.473,delta
1766200210179,501512602259,0,bid,88179.90,4.430,delta
1766200210179,501512602259,0,bid,88171.50,0.067,delta
1766200210179,501512602259,0,ask,88180.00,0.035,delta
1766200210199,501512602471,0,ask,88180.00,0.005,delta
1766200210199,501512602471,0,ask,88185.20,0,delta
1766200210199,501512602471,0,ask,88185.50,0.006,delta
1766200210199,501512602471,0,ask,88190.90,0.012,delta
1766200210219,501512602674,0,bid,88179.90,5.080,delta
1766200210219,501512602674,0,bid,88179.30,0.651,delta
1766200210219,501512602674,0,bid,88179.00,0.653,delta
1766200210219,501512602674,0,bid,88171.50,0.047,delta
1766200210219,501512602674,0,ask,88187.80,0.017,delta
1766200210219,501512602674,0,ask,88188.60,0.002,delta
1766200210219,501512602674,0,ask,88188.70,0.001,delta
1766200210219,501512602674,0,ask,88188.90,0,delta
1766200210219,501512602674,0,ask,88191.00,0.009,delta
1766200210239,501512602865,0,bid,88175.30,1.801,delta
1766200210239,501512602865,0,bid,88175.00,0.003,delta
1766200210239,501512602865,0,bid,88171.10,3.048,delta
1766200210259,501512603073,0,bid,88179.80,0.001,delta
1766200210259,501512603073,0,bid,88175.00,0.001,delta
1766200210259,501512603073,0,bid,88171.30,0.002,delta
1766200210259,501512603073,0,bid,88168.60,0,delta
1766200210259,501512603073,0,bid,88168.50,0,delta
1766200210279,501512603280,0,bid,88175.10,3.776,delta
1766200210279,501512603280,0,bid,88171.30,0,delta
1766200210279,501512603280,0,bid,88168.60,0.019,delta
1766200210279,501512603280,0,ask,88180.00,0.014,delta
1766200210279,501512603280,0,ask,88185.20,0.005,delta
1766200210279,501512603280,0,ask,88185.50,0.001,delta
1766200210279,501512603280,0,ask,88191.00,0,delta
1766200210299,501512603405,0,bid,88179.90,4.430,delta
1766200210319,501512603667,0,bid,88179.30,0.001,delta
1766200210319,501512603667,0,ask,88185.20,0,delta
1766200210319,501512603667,0,ask,88185.30,0.005,delta
1766200210359,501512604073,0,bid,88177.60,0.002,delta
1766200210359,501512604073,0,bid,88175.10,3.774,delta
1766200210359,501512604073,0,bid,88168.60,0,delta
1766200210359,501512604073,0,ask,88180.00,0.581,delta
1766200210379,501512604194,0,bid,88179.00,0.003,delta
1766200210379,501512604194,0,bid,88177.60,0,delta
1766200210379,501512604194,0,bid,88175.30,1.781,delta
1766200210379,501512604194,0,bid,88175.00,0.003,delta
1766200210379,501512604194,0,bid,88173.10,0,delta
1766200210379,501512604194,0,bid,88172.60,0.005,delta
1766200210379,501512604194,0,bid,88168.60,0.019,delta
1766200210379,501512604194,0,ask,88184.90,0.005,delta
1766200210379,501512604194,0,ask,88185.30,0,delta
1766200210379,501512604194,0,ask,88186.70,0.005,delta
1766200210379,501512604194,0,ask,88187.40,0.001,delta
1766200210379,501512604194,0,ask,88190.90,0,delta
1766200210399,501512604293,0,bid,88179.80,0,delta
1766200210399,501512604293,0,bid,88175.30,1.801,delta
1766200210399,501512604293,0,bid,88168.50,0.004,delta
1766200210399,501512604293,0,ask,88184.90,0,delta
1766200210399,501512604293,0,ask,88185.00,0.014,delta
1766200210399,501512604293,0,ask,88188.70,0.005,delta
1766200210399,501512604293,0,ask,88190.90,0.012,delta
1766200210439,501512604514,0,ask,88185.00,0.009,delta
1766200210439,501512604514,0,ask,88185.10,0.084,delta
1766200210439,501512604514,0,ask,88186.70,0,delta
1766200210439,501512604514,0,ask,88187.20,0.005,delta
1766200210459,501512604639,0,bid,88173.10,0.005,delta
1766200210459,501512604639,0,bid,88172.60,0,delta
1766200210479,501512604742,0,bid,88173.10,0,delta
1766200210479,501512604742,0,bid,88172.60,0.005,delta
1766200210479,501512604742,0,ask,88184.90,0.005,delta
1766200210479,501512604742,0,ask,88185.10,0.079,delta
1766200210479,501512604742,0,ask,88190.90,0,delta
1766200210519,501512604965,0,ask,88186.70,0.005,delta
1766200210519,501512604965,0,ask,88187.20,0,delta
1766200210539,501512605081,0,ask,88184.90,0,delta
1766200210539,501512605081,0,ask,88185.00,0.014,delta
1766200210539,501512605081,0,ask,88190.90,0.012,delta
1766200210599,501512605412,0,ask,88185.00,0.009,delta
1766200210599,501512605412,0,ask,88185.10,0.084,delta
1766200210599,501512605412,0,ask,88186.70,0,delta
1766200210599,501512605412,0,ask,88187.20,0.005,delta
1766200210659,501512605666,0,bid,88173.10,0.005,delta
1766200210659,501512605666,0,bid,88172.60,0,delta
1766200210679,501512605769,0,bid,88175.50,0.003,delta
1766200210679,501512605769,0,bid,88175.30,1.781,delta
1766200210699,501512605828,0,ask,88185.10,0.079,delta
1766200210699,501512605828,0,ask,88185.20,0.005,delta
1766200210699,501512605828,0,ask,88188.50,0.004,delta
1766200210699,501512605828,0,ask,88188.60,0.006,delta
1766200210699,501512605828,0,ask,88190.80,0,delta
1766200210699,501512605828,0,ask,88190.90,0,delta
1766200210739,501512606075,0,ask,88180.00,0.572,delta
1766200210759,501512606236,0,bid,88179.90,4.433,delta
1766200210759,501512606236,0,bid,88175.30,1.801,delta
1766200210759,501512606236,0,bid,88174.20,0.294,delta
1766200210779,501512606358,0,ask,88180.00,0.577,delta
1766200210779,501512606358,0,ask,88188.50,0,delta
1766200210779,501512606358,0,ask,88188.60,0.002,delta
1766200210779,501512606358,0,ask,88188.70,0.001,delta
1766200210779,501512606358,0,ask,88190.80,0.007,delta
1766200210819,501512606601,0,bid,88175.20,1.149,delta
1766200210819,501512606601,0,bid,88175.00,0.001,delta
1766200210819,501512606601,0,ask,88185.20,0,delta
1766200210819,501512606601,0,ask,88185.40,0.005,delta
1766200210839,501512606780,0,bid,88179.90,3.784,delta
1766200210839,501512606780,0,bid,88175.50,0.002,delta
1766200210839,501512606780,0,bid,88173.90,0.001,delta
1766200210839,501512606780,0,bid,88173.10,0,delta
1766200210839,501512606780,0,bid,88172.60,0.005,delta
1766200210839,501512606780,0,ask,88180.00,1.391,delta
1766200210839,501512606780,0,ask,88185.10,0.084,delta
1766200210839,501512606780,0,ask,88185.40,0,delta
1766200210839,501512606780,0,ask,88187.10,0.005,delta
1766200210839,501512606780,0,ask,88187.20,0,delta
1766200210839,501512606780,0,ask,88190.90,0.012,delta
1766200210859,501512606811,0,bid,88175.50,0.001,delta
1766200210859,501512606811,0,ask,88185.10,0.079,delta
1766200210859,501512606811,0,ask,88185.20,0.005,delta
1766200210859,501512606811,0,ask,88190.50,0.609,delta
1766200210859,501512606811,0,ask,88190.90,0,delta
1766200210879,501512606852,0,bid,88172.60,0,delta
1766200210879,501512606852,0,bid,88171.90,0.005,delta
1766200210879,501512606852,0,bid,88169.40,0.214,delta
1766200210879,501512606852,0,ask,88185.00,0.014,delta
1766200210879,501512606852,0,ask,88185.20,0,delta
1766200210879,501512606852,0,ask,88187.10,0,delta
1766200210879,501512606852,0,ask,88190.90,0.012,delta
1766200210879,501512606852,0,ask,88191.00,0.009,delta
1766200210899,501512606892,0,ask,88186.80,0.021,delta
1766200210919,501512606926,0,bid,88175.20,1.147,delta
1766200210919,501512606926,0,bid,88175.00,0.003,delta
1766200210919,501512606926,0,bid,88172.60,0.005,delta
1766200210919,501512606926,0,bid,88171.90,0,delta
1766200210919,501512606926,0,ask,88188.60,0.006,delta
1766200210919,501512606926,0,ask,88188.70,0.005,delta
1766200210939,501512606946,0,ask,88184.20,0.005,delta
1766200210939,501512606946,0,ask,88185.00,0.009,delta
1766200210939,501512606946,0,ask,88191.00,0,delta
1766200210960,501512606970,0,bid,88172.60,0,delta
1766200210960,501512606970,0,bid,88171.90,0.005,delta
1766200210960,501512606970,0,ask,88184.20,0,delta
1766200210960,501512606970,0,ask,88184.30,0.008,delta
1766200210960,501512606970,0,ask,88186.20,0.005,delta
1766200210960,501512606970,0,ask,88186.80,0.016,delta
1766200210979,501512607004,0,bid,88179.90,3.749,delta
1766200210979,501512607004,0,ask,88184.30,0.003,delta
1766200210979,501512607004,0,ask,88184.40,0.005,delta
1766200210979,501512607004,0,ask,88190.90,0,delta
1766200210999,501512607013,0,bid,88179.90,3.744,delta
1766200211019,501512607041,0,ask,88184.40,0,delta
1766200211019,501512607041,0,ask,88184.50,0.005,delta
1766200211039,501512607063,0,bid,88175.30,1.781,delta
1766200211039,501512607063,0,bid,88172.50,0.006,delta
1766200211039,501512607063,0,bid,88171.90,0,delta
1766200211039,501512607063,0,bid,88168.40,0.005,delta
1766200211059,501512607079,0,ask,88184.50,0,delta
1766200211059,501512607079,0,ask,88184.60,0.009,delta
1766200211059,501512607079,0,ask,88190.90,0.012,delta
1766200211099,501512607103,0,ask,88186.20,0,delta
1766200211099,501512607103,0,ask,88186.70,0.005,delta
1766200211119,501512607127,0,bid,88175.30,1.801,delta
1766200211119,501512607127,0,bid,88169.40,0.724,delta
1766200211119,501512607127,0,ask,88184.60,0.004,delta
1766200211119,501512607127,0,ask,88184.70,0.005,delta
1766200211119,501512607127,0,ask,88190.90,0,delta
1766200211160,501512607161,0,ask,88184.70,0,delta
1766200211160,501512607161,0,ask,88184.80,0.006,delta
1766200211160,501512607161,0,ask,88190.90,0.012,delta
1766200211260,501512607236,0,ask,88184.80,0.001,delta
1766200211260,501512607236,0,ask,88184.90,0.005,delta
1766200211260,501512607236,0,ask,88190.90,0,delta
1766200211419,501512607327,0,ask,88180.00,1.279,delta
1766200211439,501512607368,0,ask,88184.90,0,delta
1766200211439,501512607368,0,ask,88185.00,0.014,delta
1766200211439,501512607368,0,ask,88190.90,0.012,delta
1766200211459,501512607382,0,bid,88171.20,0.037,delta
1766200211499,501512607407,0,ask,88184.70,0.001,delta
1766200211499,501512607407,0,ask,88190.90,0,delta
1766200211519,501512607438,0,bid,88172.50,0.001,delta
1766200211519,501512607438,0,ask,88186.70,0,delta
1766200211519,501512607438,0,ask,88190.90,0.012,delta
1766200211539,501512607491,0,bid,88173.00,0.006,delta
1766200211539,501512607491,0,ask,88180.00,0.699,delta
1766200211539,501512607491,0,ask,88185.00,0.009,delta
1766200211539,501512607491,0,ask,88185.60,0.005,delta
1766200211539,501512607491,0,ask,88187.20,0.005,delta
1766200211539,501512607491,0,ask,88190.80,0,delta
1766200211539,501512607491,0,ask,88190.90,0,delta
1766200211559,501512607535,0,bid,88173.90,0.017,delta
1766200211599,501512607637,0,ask,88180.00,0.586,delta
1766200211619,501512607744,0,bid,88175.10,3.776,delta
1766200211619,501512607744,0,bid,88175.00,0.001,delta
1766200211619,501512607744,0,bid,88173.10,0.005,delta
1766200211619,501512607744,0,bid,88173.00,0.001,delta
1766200211619,501512607744,0,bid,88168.40,0,delta
1766200211619,501512607744,0,ask,88185.60,0,delta
1766200211619,501512607744,0,ask,88185.70,0.005,delta
1766200211619,501512607744,0,ask,88187.20,0,delta
1766200211619,501512607744,0,ask,88187.50,0.009,delta
1766200211619,501512607744,0,ask,88188.60,0.002,delta
1766200211619,501512607744,0,ask,88188.70,0.001,delta
1766200211619,501512607744,0,ask,88190.80,0.007,delta
1766200211639,501512607838,0,bid,88175.30,1.781,delta
1766200211639,501512607838,0,ask,88185.60,0.005,delta
1766200211639,501512607838,0,ask,88185.70,0,delta
1766200211719,501512608214,0,bid,88175.10,3.774,delta
1766200211719,501512608214,0,bid,88175.00,0.003,delta
1766200211719,501512608214,0,bid,88171.10,2.263,delta
1766200211719,501512608214,0,ask,88185.50,0.006,delta
1766200211719,501512608214,0,ask,88185.60,0,delta
1766200211719,501512608214,0,ask,88190.90,0.012,delta
1766200211739,501512608331,0,ask,88185.40,0.005,delta
1766200211739,501512608331,0,ask,88185.50,0.001,delta
1766200211739,501512608331,0,ask,88190.90,0,delta
1766200211759,501512608441,0,bid,88175.30,1.801,delta
1766200211759,501512608441,0,ask,88180.00,0.577,delta
1766200211819,501512608845,0,bid,88173.10,0,delta
1766200211819,501512608845,0,bid,88172.50,0.006,delta
1766200211819,501512608845,0,bid,88168.40,0.005,delta
1766200211819,501512608845,0,ask,88184.60,0.009,delta
1766200211819,501512608845,0,ask,88185.40,0,delta
1766200211819,501512608845,0,ask,88186.30,0.009,delta
1766200211819,501512608845,0,ask,88187.50,0.004,delta
1766200211819,501512608845,0,ask,88190.90,0.012,delta
1766200211839,501512608979,0,bid,88173.10,0.005,delta
1766200211839,501512608979,0,bid,88172.50,0.001,delta
1766200211839,501512608979,0,bid,88168.40,0,delta
1766200211839,501512608979,0,ask,88184.60,0.004,delta
1766200211839,501512608979,0,ask,88185.30,0.005,delta
1766200211839,501512608979,0,ask,88186.30,0.004,delta
1766200211839,501512608979,0,ask,88187.20,0.005,delta
1766200211839,501512608979,0,ask,88190.80,0,delta
1766200211839,501512608979,0,ask,88190.90,0,delta
